Year,Gender,GeoCode,Value
7790,2011,,,16
7791,2012,,,15
7792,2013,,,19
7793,2014,,,19
7794,2015,,,20
7795,2016,,,21
7796,2017,,,21
7797,2018,,,25
7798,2019,,,22
7799,2020,,,17
7800,2021,,,18
7801,2009,,,37
7802,2010,,,34
7803,2011,,,33
7804,2012,,,29
7805,2013,,,26
7806,2014,,,28
7807,2015,,,21
7808,2016,,,26
7809,2017,,,24
7810,2018,,,26
7811,2019,,,34
7812,2020,,,38
7813,2021,,,37
7814,2009,,,10
7815,2010,,,11
7816,2011,,,12
7817,2012,,,10
7818,2013,,,12
7819,2014,,,16
7820,2015,,,16
7821,2016,,,15
7822,2017,,,16
7823,2018,,,16
7824,2019,,,15
7825,2020,,,15
7826,2021,,,14
7827,2009,,,7
7828,2010,,,9
7829,2011,,,10
7830,2012,,,9
7831,2013,,,10
7832,2014,,,10
7833,2015,,,13
7834,2016,,,10
7835,2017,,,9
7836,2018,,,12
7837,2019,,,14
7838,2020,,,13
7839,2021,,,13
7840,2009,,,28
7841,2010,,,29
7842,2011,,,33
7843,2012,,,32
7844,2013,,,39
7845,2014,,,35
7846,2015,,,33
7847,2016,,,30
7848,2017,,,23
7849,2018,,,22
7850,2019,,,23
7851,2020,,,28
7852,2021,,,34
7853,2009,,,22
7854,2010,,,17
7855,2011,,,21
7856,2012,,,22
7857,2013,,,23
7858,2014,,,25
7859,2015,,,26
7860,2016,,,29
7861,2017,,,26
7862,2018,,,22
7863,2019,,,25
7864,2020,,,19
7865,2021,,,14
7866,2009,,,32
7867,2010,,,31
7868,2011,,,29
7869,2012,,,30
7870,2013,,,28
7871,2014,,,30
7872,2015,,,26
7873,2016,,,30
7874,2017,,,33
7875,2018,,,35
7876,2019,,,34
7877,2020,,,35
7878,2021,,,33
7879,2009,,,25
7880,2010,,,27
7881,2011,,,25
7882,2012,,,28
7883,2013,,,31
7884,2014,,,27
7885,2015,,,27
7886,2016,,,30
7887,2017,,,31
7888,2018,,,33
7889,2019,,,35
7890,2020,,,30
7891,2021,,,32
7892,2009,,,46
7893,2010,,,42
7894,2011,,,46
7895,2012,,,50
7896,2013,,,52
7897,2014,,,52
7898,2015,,,53
7899,2016,,,51
7900,2017,,,51
7901,2018,,,47
7902,2019,,,50
7903,2020,,,50
7904,2021,,,51
7905,2009,,,30
7906,2010,,,32
7907,2011,,,38
7908,2012,,,35
7909,2013,,,36
7910,2014,,,35
7911,2015,,,35
7912,2016,,,34
7913,2017,,,33
7914,2018,,,34
7915,2019,,,34
7916,2020,,,36
7917,2021,,,36
7918,2009,,,12
7919,2010,,,14
7920,2011,,,15
7921,2012,,,18
7922,2013,,,17
7923,2014,,,19
7924,2015,,,19
7925,2016,,,18
7926,2017,,,19
7927,2018,,,16
7928,2019,,,20
7929,2020,,,15
7930,2021,,,20
7931,2009,,,12
7932,2010,,,10
7933,2011,,,9
7934,2012,,,12
7935,2013,,,10
7936,2014,,,9
7937,2015,,,8
7938,2016,,,13
7939,2017,,,16
7940,2018,,,15
7941,2019,,,15
7942,2020,,,18
7943,2021,,,24
7944,2009,,,11
7945,2010,,,13
7946,2011,,,14
7947,2012,,,16
7948,2013,,,19
7949,2014,,,20
7950,2015,,,19
7951,2016,,,17
7952,2017,,,14
7953,2018,,,13
7954,2019,,,18
7955,2020,,,16
7956,2021,,,21
7957,2009,,,24
7958,2010,,,24
7959,2011,,,24
7960,2012,,,24
7961,2013,,,22
7962,2014,,,27
7963,2015,,,29
7964,2016,,,28
7965,2017,,,29
7966,2018,,,29
7967,2019,,,26
7968,2020,,,27
7969,2021,,,31
7970,2009,,,28
7971,2010,,,35
7972,2011,,,32
7973,2012,,,31
7974,2013,,,31
7975,2014,,,33
7976,2015,,,30
7977,2016,,,35
7978,2017,,,39
7979,2018,,,32
7980,2019,,,38
7981,2020,,,35
7982,2021,,,30
7983,2009,,,28
7984,2010,,,29
7985,2011,,,30
7986,2012,,,31
7987,2013,,,32
7988,2014,,,28
7989,2015,,,29
7990,2016,,,27
7991,2017,,,27
7992,2018,,,23
7993,2019,,,23
7994,2020,,,24
7995,2021,,,26
7996,2009,,,17
7997,2010,,,17
7998,2011,,,17
7999,2012,,,18
8000,2013,,,17
8001,2014,,,17
8002,2015,,,17
8003,2016,,,17
8004,2017,,,20
8005,2018,,,18
8006,2019,,,15
8007,2020,,,12
8008,2021,,,17
8009,2009,,,22
8010,2010,,,24
8011,2011,,,25
8012,2012,,,24
8013,2013,,,24
8014,2014,,,27
8015,2015,,,23
8016,2016,,,22
8017,2017,,,25
8018,2018,,,26
8019,2019,,,26
8020,2020,,,26
8021,2021,,,25
8022,2009,,,12
8023,2010,,,14
8024,2011,,,12
8025,2012,,,13
8026,2013,,,15
8027,2014,,,14
8028,2015,,,13
8029,2016,,,15
8030,2017,,,13
8031,2018,,,15
8032,2019,,,15
8033,2020,,,12
8034,2021,,,12
