Year,Gender,GeoCode,Value
2885,2020,,,95
2886,2021,,,99
2887,2009,,,52
2888,2010,,,50
2889,2011,,,126
2890,2012,,,121
2891,2013,,,130
2892,2014,,,131
2893,2015,,,128
2894,2016,,,129
2895,2017,,,135
2896,2018,,,135
2897,2019,,,128
2898,2020,,,131
2899,2021,,,130
2900,2009,,,72
2901,2010,,,72
2902,2011,,,77
2903,2012,,,67
2904,2013,,,69
2905,2014,,,76
2906,2015,,,77
2907,2016,,,70
2908,2017,,,71
2909,2018,,,70
2910,2019,,,71
2911,2020,,,72
2912,2021,,,73
2913,2009,,,46
2914,2010,,,47
2915,2011,,,53
2916,2012,,,56
2917,2013,,,54
2918,2014,,,52
2919,2015,,,57
2920,2016,,,59
2921,2017,,,66
2922,2018,,,62
2923,2019,,,66
2924,2020,,,65
2925,2021,,,73
2926,2009,,,78
2927,2010,,,81
2928,2011,,,82
2929,2012,,,88
2930,2013,,,91
2931,2014,,,89
2932,2015,,,91
2933,2016,,,90
2934,2017,,,90
2935,2018,,,92
2936,2019,,,91
2937,2020,,,87
2938,2021,,,89
2939,2009,,,63
2940,2010,,,67
2941,2011,,,67
2942,2012,,,65
2943,2013,,,64
2944,2014,,,68
2945,2015,,,59
2946,2016,,,64
2947,2017,,,72
2948,2018,,,73
2949,2019,,,66
2950,2020,,,66
2951,2021,,,70
2952,2009,,,116
2953,2010,,,122
2954,2011,,,121
2955,2012,,,122
2956,2013,,,127
2957,2014,,,122
2958,2015,,,127
2959,2016,,,124
2960,2017,,,121
2961,2018,,,118
2962,2019,,,119
2963,2020,,,122
2964,2021,,,120
2965,2009,,,90
2966,2010,,,94
2967,2011,,,94
2968,2012,,,100
2969,2013,,,100
2970,2014,,,101
2971,2015,,,106
2972,2016,,,110
2973,2017,,,114
2974,2018,,,114
2975,2019,,,125
2976,2020,,,124
2977,2021,,,121
2978,2009,,,70
2979,2010,,,68
2980,2011,,,66
2981,2012,,,64
2982,2013,,,78
2983,2014,,,76
2984,2015,,,76
2985,2016,,,76
2986,2017,,,78
2987,2018,,,81
2988,2019,,,86
2989,2020,,,87
2990,2021,,,85
2991,2009,,,70
2992,2010,,,71
2993,2011,,,68
2994,2012,,,74
2995,2013,,,70
2996,2014,,,75
2997,2015,,,74
2998,2016,,,73
2999,2017,,,77
3000,2018,,,79
3001,2019,,,77
3002,2020,,,84
3003,2021,,,88
3004,2009,,,84
3005,2010,,,87
3006,2011,,,95
3007,2012,,,101
3008,2013,,,93
3009,2014,,,96
3010,2015,,,102
3011,2016,,,113
3012,2017,,,116
3013,2018,,,119
3014,2019,,,116
3015,2020,,,112
3016,2021,,,116
3017,2009,,,63
3018,2010,,,71
3019,2011,,,72
3020,2012,,,72
3021,2013,,,72
3022,2014,,,75
3023,2015,,,81
3024,2016,,,81
3025,2017,,,87
3026,2018,,,94
3027,2019,,,92
3028,2020,,,94
3029,2021,,,99
3030,2009,,,82
3031,2010,,,84
3032,2011,,,78
3033,2012,,,77
3034,2013,,,85
3035,2014,,,86
3036,2015,,,91
3037,2016,,,95
3038,2017,,,96
3039,2018,,,93
3040,2019,,,95
3041,2020,,,91
3042,2021,,,94
3043,2009,,,46
3044,2010,,,49
3045,2011,,,50
3046,2012,,,51
3047,2013,,,54
3048,2014,,,62
3049,2015,,,63
3050,2016,,,65
3051,2017,,,69
3052,2018,,,71
3053,2019,,,71
3054,2020,,,66
3055,2021,,,66
3056,2009,,,79
3057,2010,,,75
3058,2011,,,78
3059,2012,,,77
3060,2013,,,74
3061,2014,,,67
3062,2015,,,69
3063,2016,,,69
3064,2017,,,65
3065,2018,,,70
3066,2019,,,72
3067,2020,,,69
3068,2021,,,80
3069,2009,,,68
3070,2010,,,74
3071,2011,,,77
3072,2012,,,70
3073,2013,,,72
3074,2014,,,75
3075,2015,,,76
3076,2016,,,73
3077,2017,,,67
3078,2018,,,72
3079,2019,,,73
3080,2020,,,68
3081,2021,,,73
3082,2009,,,78
3083,2010,,,73
3084,2011,,,67
3085,2012,,,69
3086,2013,,,69
3087,2014,,,63
3088,2015,,,62
3089,2016,,,63
3090,2017,,,63
3091,2018,,,59
3092,2019,,,50
3093,2020,,,51
3094,2021,,,52
3095,2009,,,92
3096,2010,,,85
3097,2011,,,85
3098,2012,,,78
3099,2013,,,76
3100,2014,,,73
3101,2015,,,70
3102,2016,,,78
3103,2017,,,78
3104,2018,,,70
3105,2019,,,67
3106,2020,,,66
3107,2021,,,64
3108,2009,,,154
3109,2010,,,153
3110,2011,,,143
3111,2012,,,144
3112,2013,,,147
3113,2014,,,139
3114,2015,,,137
3115,2016,,,138
3116,2017,,,136
3117,2018,,,134
3118,2019,,,133
3119,2020,,,127
3120,2021,,,118
3121,2009,,,133
3122,2010,,,137
3123,2011,,,131
3124,2012,,,124
3125,2013,,,120
3126,2014,,,117
3127,2015,,,114
3128,2016,,,107
3129,2017,,,99
3130,2018,,,104
3131,2019,,,106
3132,2020,,,99
3133,2021,,,98
3134,2009,,,77
3135,2010,,,85
3136,2011,,,82
3137,2012,,,88
3138,2013,,,89
3139,2014,,,79
3140,2015,,,85
3141,2016,,,96
3142,2017,,,100
3143,2018,,,101
3144,2019,,,98
3145,2020,,,99
3146,2021,,,99
3147,2009,,,65
3148,2010,,,74
3149,2011,,,68
3150,2012,,,66
3151,2013,,,71
3152,2014,,,73
3153,2015,,,72
3154,2016,,,73
3155,2017,,,73
3156,2018,,,72
3157,2019,,,73
3158,2020,,,84
3159,2021,,,86
3160,2009,,,95
3161,2010,,,96
3162,2011,,,93
3163,2012,,,87
3164,2013,,,89
3165,2014,,,88
3166,2015,,,89
3167,2016,,,89
3168,2017,,,83
3169,2018,,,81
3170,2019,,,82
3171,2020,,,87
3172,2021,,,89
3173,2009,,,95
3174,2010,,,90
3175,2011,,,88
3176,2012,,,89
3177,2013,,,90
3178,2014,,,92
3179,2015,,,85
3180,2016,,,93
3181,2017,,,93
3182,2018,,,91
3183,2019,,,87
3184,2020,,,95
3185,2021,,,95
3186,2009,,,34
3187,2010,,,37
3188,2011,,,44
3189,2012,,,46
3190,2013,,,47
3191,2014,,,46
3192,2015,,,49
3193,2016,,,48
3194,2017,,,50
3195,2018,,,49
3196,2019,,,48
3197,2020,,,53
3198,2021,,,55
3199,2009,,,75
3200,2010,,,83
3201,2011,,,77
3202,2012,,,76
3203,2013,,,82
3204,2014,,,87
3205,2015,,,81
3206,2016,,,75
3207,2017,,,84
3208,2018,,,81
3209,2019,,,80
3210,2020,,,82
3211,2021,,,82
3212,2009,,,50
3213,2010,,,52
3214,2011,,,48
3215,2012,,,49
3216,2013,,,47
3217,2014,,,50
3218,2015,,,53
3219,2016,,,50
3220,2017,,,55
3221,2018,,,54
3222,2019,,,59
3223,2020,,,61
3224,2021,,,60
3225,2009,,,59
3226,2010,,,68
3227,2011,,,67
3228,2012,,,75
3229,2013,,,75
3230,2014,,,82
3231,2015,,,82
3232,2016,,,85
3233,2017,,,89
3234,2018,,,96
3235,2019,,,98
3236,2020,,,113
3237,2021,,,116
3238,2009,,,73
3239,2010,,,71
3240,2011,,,74
3241,2012,,,72
3242,2013,,,71
3243,2014,,,73
3244,2015,,,65
3245,2016,,,65
3246,2017,,,60
3247,2018,,,60
3248,2019,,,63
3249,2020,,,66
3250,2021,,,68
3251,2009,,,45
3252,2010,,,49
3253,2011,,,56
3254,2012,,,62
3255,2013,,,63
3256,2014,,,70
3257,2015,,,65
3258,2016,,,66
3259,2017,,,72
3260,2018,,,69
3261,2019,,,65
3262,2020,,,64
3263,2021,,,65
3264,2009,,,31
3265,2010,,,33
3266,2011,,,31
3267,2012,,,27
3268,2013,,,29
3269,2014,,,32
3270,2015,,,31
3271,2016,,,34
3272,2017,,,38
3273,2018,,,39
3274,2019,,,40
3275,2020,,,38
3276,2021,,,40
3277,2009,,,100
3278,2010,,,104
3279,2011,,,103
3280,2012,,,102
3281,2013,,,99
3282,2014,,,97
3283,2015,,,106
3284,2016,,,104
3285,2017,,,109
3286,2018,,,108
3287,2019,,,108
3288,2020,,,105
3289,2021,,,110
3290,2009,,,74
3291,2010,,,69
3292,2011,,,72
3293,2012,,,74
3294,2013,,,76
3295,2014,,,77
3296,2015,,,75
3297,2016,,,72
3298,2017,,,76
3299,2018,,,83
3300,2019,,,90
3301,2020,,,82
3302,2021,,,85
3303,2009,,,55
3304,2010,,,61
3305,2011,,,61
3306,2012,,,63
3307,2013,,,67
3308,2014,,,76
3309,2015,,,77
3310,2016,,,77
3311,2017,,,79
3312,2018,,,78
3313,2019,,,80
3314,2020,,,86
3315,2021,,,83
3316,2009,,,46
3317,2010,,,49
3318,2011,,,51
3319,2012,,,55
3320,2013,,,54
3321,2014,,,48
3322,2015,,,48
3323,2016,,,56
3324,2017,,,56
3325,2018,,,61
3326,2019,,,61
3327,2020,,,55
3328,2021,,,57
3329,2009,,,77
3330,2010,,,81
3331,2011,,,76
3332,2012,,,75
3333,2013,,,80
3334,2014,,,81
3335,2015,,,77
3336,2016,,,68
3337,2017,,,71
3338,2018,,,70
3339,2019,,,65
3340,2020,,,71
3341,2021,,,79
3342,2009,,,36
3343,2010,,,40
3344,2011,,,43
3345,2012,,,43
3346,2013,,,45
3347,2014,,,43
3348,2015,,,42
3349,2016,,,42
3350,2017,,,45
3351,2018,,,47
3352,2019,,,47
3353,2020,,,49
3354,2021,,,54
3355,2009,,,104
3356,2010,,,99
3357,2011,,,100
3358,2012,,,104
3359,2013,,,99
3360,2014,,,98
3361,2015,,,95
3362,2016,,,103
3363,2017,,,96
3364,2018,,,91
3365,2019,,,89
3366,2020,,,86
3367,2021,,,94
3368,2009,,,94
3369,2010,,,100
3370,2011,,,101
3371,2012,,,101
3372,2013,,,100
3373,2014,,,108
3374,2015,,,97
3375,2016,,,106
3376,2017,,,101
3377,2018,,,104
3378,2019,,,101
3379,2020,,,102
3380,2021,,,103
3381,2009,,,65
3382,2010,,,70
3383,2011,,,70
3384,2012,,,79
3385,2013,,,81
3386,2014,,,82
3387,2015,,,86
3388,2016,,,89
3389,2017,,,93
3390,2018,,,96
3391,2019,,,109
3392,2020,,,107
3393,2021,,,117
3394,2009,,,92
3395,2010,,,95
3396,2011,,,107
3397,2012,,,107
3398,2013,,,106
3399,2014,,,111
3400,2015,,,111
3401,2016,,,118
3402,2017,,,122
3403,2018,,,123
3404,2019,,,122
3405,2020,,,125
3406,2021,,,136
3407,2009,,,68
3408,2010,,,70
3409,2011,,,68
3410,2012,,,73
3411,2013,,,77
3412,2014,,,77
3413,2015,,,78
3414,2016,,,70
3415,2017,,,64
3416,2018,,,61
3417,2019,,,65
3418,2020,,,67
3419,2021,,,68
3420,2009,,,59
3421,2010,,,60
3422,2011,,,57
3423,2012,,,56
3424,2013,,,54
3425,2014,,,58
3426,2015,,,50
3427,2016,,,50
3428,2017,,,49
3429,2018,,,49
3430,2019,,,49
3431,2020,,,49
3432,2021,,,47
3433,2009,,,58
3434,2010,,,62
3435,2011,,,61
3436,2012,,,64
3437,2013,,,62
3438,2014,,,64
3439,2015,,,64
3440,2016,,,65
3441,2017,,,67
3442,2018,,,61
3443,2019,,,62
3444,2020,,,66
3445,2021,,,66
3446,2009,,,67
3447,2010,,,68
3448,2011,,,76
3449,2012,,,75
3450,2013,,,85
3451,2014,,,84
3452,2015,,,82
3453,2016,,,97
3454,2017,,,92
3455,2018,,,98
3456,2019,,,106
3457,2020,,,110
3458,2021,,,118
3459,2009,,,27
3460,2010,,,26
3461,2011,,,34
3462,2012,,,37
3463,2013,,,41
3464,2014,,,45
3465,2015,,,44
3466,2016,,,41
3467,2017,,,47
3468,2018,,,50
3469,2019,,,55
3470,2020,,,54
3471,2021,,,60
3472,2009,,,25
3473,2010,,,30
3474,2011,,,33
3475,2012,,,36
3476,2013,,,43
3477,2014,,,45
3478,2015,,,41
3479,2016,,,41
3480,2017,,,48
3481,2018,,,52
3482,2019,,,53
3483,2020,,,55
3484,2021,,,54
3485,2009,,,30
3486,2010,,,30
3487,2011,,,31
3488,2012,,,33
3489,2013,,,34
3490,2014,,,35
3491,2015,,,34
3492,2016,,,42
3493,2017,,,46
3494,2018,,,53
3495,2019,,,53
3496,2020,,,61
3497,2021,,,69
3498,2009,,,55
3499,2010,,,62
3500,2011,,,67
3501,2012,,,63
3502,2013,,,66
3503,2014,,,65
3504,2015,,,66
3505,2016,,,67
3506,2017,,,75
3507,2018,,,84
3508,2019,,,94
3509,2020,,,98
3510,2021,,,101
3511,2009,,,34
3512,2010,,,38
3513,2011,,,45
3514,2012,,,47
3515,2013,,,48
3516,2014,,,49
3517,2015,,,50
3518,2016,,,46
3519,2017,,,45
3520,2018,,,48
3521,2019,,,49
3522,2020,,,54
3523,2021,,,55
3524,2009,,,25
3525,2010,,,25
3526,2011,,,29
3527,2012,,,34
3528,2013,,,27
3529,2014,,,27
3530,2015,,,31
3531,2016,,,30
3532,2017,,,29
3533,2018,,,31
3534,2019,,,30
3535,2020,,,40
3536,2021,,,43
3537,2009,,,31
3538,2010,,,33
3539,2011,,,37
3540,2012,,,35
3541,2013,,,39
3542,2014,,,38
3543,2015,,,41
3544,2016,,,41
3545,2017,,,45
3546,2018,,,44
3547,2019,,,47
3548,2020,,,51
3549,2021,,,57
3550,2009,,,81
3551,2010,,,83
3552,2011,,,87
3553,2012,,,90
3554,2013,,,100
3555,2014,,,108
3556,2015,,,109
3557,2016,,,117
3558,2017,,,111
3559,2018,,,119
3560,2019,,,134
3561,2020,,,133
3562,2021,,,130
3563,2009,,,37
3564,2010,,,37
3565,2011,,,34
3566,2012,,,38
3567,2013,,,45
3568,2014,,,48
3569,2015,,,49
3570,2016,,,46
3571,2017,,,43
3572,2018,,,46
3573,2019,,,51
3574,2020,,,58
3575,2021,,,59
3576,2009,,,31
3577,2010,,,33
3578,2011,,,33
3579,2012,,,31
3580,2013,,,31
3581,2014,,,32
3582,2015,,,32
3583,2016,,,33
3584,2017,,,33
3585,2018,,,37
3586,2019,,,38
3587,2020,,,40
3588,2021,,,45
3589,2009,,,27
3590,2010,,,27
3591,2011,,,31
3592,2012,,,33
3593,2013,,,34
3594,2014,,,32
3595,2015,,,32
3596,2016,,,33
3597,2017,,,36
3598,2018,,,43
3599,2019,,,43
3600,2020,,,43
3601,2021,,,45
3602,2009,,,29
3603,2010,,,34
3604,2011,,,36
3605,2012,,,39
3606,2013,,,40
3607,2014,,,44
3608,2015,,,45
3609,2016,,,46
3610,2017,,,47
3611,2018,,,48
3612,2019,,,55
3613,2020,,,59
3614,2021,,,63
3615,2009,,,55
3616,2010,,,65
3617,2011,,,71
3618,2012,,,69
3619,2013,,,60
3620,2014,,,62
3621,2015,,,64
3622,2016,,,68
3623,2017,,,68
3624,2018,,,74
3625,2019,,,79
3626,2020,,,81
3627,2021,,,78
3628,2009,,,65
3629,2010,,,67
3630,2011,,,66
3631,2012,,,65
3632,2013,,,73
3633,2014,,,75
3634,2015,,,78
3635,2016,,,78
3636,2017,,,82
3637,2018,,,77
3638,2019,,,73
3639,2020,,,76
3640,2021,,,79
3641,2009,,,100
3642,2010,,,105
3643,2011,,,118
3644,2012,,,115
3645,2013,,,120
3646,2014,,,121
3647,2015,,,125
3648,2016,,,123
3649,2017,,,115
3650,2018,,,114
3651,2019,,,117
3652,2020,,,120
3653,2021,,,122
3654,2009,,,26
3655,2010,,,26
3656,2011,,,25
3657,2012,,,28
3658,2013,,,28
3659,2014,,,34
3660,2015,,,37
3661,2016,,,45
3662,2017,,,47
3663,2018,,,49
3664,2019,,,53
3665,2020,,,54
3666,2021,,,59
3667,2009,,,47
3668,2010,,,49
3669,2011,,,48
3670,2012,,,50
3671,2013,,,51
3672,2014,,,51
3673,2015,,,51
3674,2016,,,54
3675,2017,,,53
3676,2018,,,55
3677,2019,,,57
3678,2020,,,67
3679,2021,,,72
3680,2009,,,57
3681,2010,,,63
3682,2011,,,65
3683,2012,,,68
3684,2013,,,71
3685,2014,,,72
3686,2015,,,73
3687,2016,,,68
3688,2017,,,70
3689,2018,,,76
3690,2019,,,75
3691,2020,,,76
3692,2021,,,81
3693,2009,,,38
3694,2010,,,44
3695,2011,,,46
3696,2012,,,43
3697,2013,,,43
3698,2014,,,48
3699,2015,,,50
3700,2016,,,54
3701,2017,,,57
3702,2018,,,63
3703,2019,,,68
3704,2020,,,74
3705,2021,,,77
3706,2009,,,10
3707,2010,,,15
3708,2011,,,18
3709,2012,,,20
3710,2013,,,20
3711,2014,,,18
3712,2015,,,20
3713,2016,,,22
3714,2017,,,24
3715,2018,,,29
3716,2019,,,34
3717,2020,,,37
3718,2021,,,43
3719,2009,,,35
3720,2010,,,35
3721,2011,,,41
3722,2012,,,30
3723,2013,,,34
3724,2014,,,37
3725,2015,,,37
3726,2016,,,39
3727,2017,,,45
3728,2018,,,51
3729,2019,,,53
3730,2020,,,57
3731,2021,,,55
3732,2009,,,54
3733,2010,,,60
3734,2011,,,67
3735,2012,,,64
3736,2013,,,68
3737,2014,,,77
3738,2015,,,73
3739,2016,,,72
3740,2017,,,74
3741,2018,,,77
3742,2019,,,78
3743,2020,,,75
3744,2021,,,74
3745,2009,,,40
3746,2010,,,43
3747,2011,,,44
3748,2012,,,44
3749,2013,,,52
3750,2014,,,54
3751,2015,,,62
3752,2016,,,61
3753,2017,,,64
3754,2018,,,63
3755,2019,,,64
3756,2020,,,71
3757,2021,,,74
3758,2009,,,32
3759,2010,,,35
3760,2011,,,37
3761,2012,,,46
3762,2013,,,45
3763,2014,,,45
3764,2015,,,45
3765,2016,,,52
3766,2017,,,52
3767,2018,,,52
3768,2019,,,54
3769,2020,,,58
3770,2021,,,68
3771,2009,,,80
3772,2010,,,79
3773,2011,,,81
3774,2012,,,81
3775,2013,,,84
3776,2014,,,86
3777,2015,,,94
3778,2016,,,95
3779,2017,,,89
3780,2018,,,86
3781,2019,,,83
3782,2020,,,83
3783,2021,,,85
3784,2009,,,61
3785,2010,,,64
3786,2011,,,66
3787,2012,,,67
3788,2013,,,74
3789,2014,,,76
3790,2015,,,80
3791,2016,,,88
3792,2017,,,85
3793,2018,,,87
3794,2019,,,92
3795,2020,,,95
3796,2021,,,95
3797,2009,,,81
3798,2010,,,83
3799,2011,,,81
3800,2012,,,74
3801,2013,,,82
3802,2014,,,75
3803,2015,,,76
3804,2016,,,76
3805,2017,,,78
3806,2018,,,79
3807,2019,,,80
3808,2020,,,81
3809,2021,,,86
3810,2009,,,60
3811,2010,,,57
3812,2011,,,57
3813,2012,,,58
3814,2013,,,59
3815,2014,,,64
3816,2015,,,57
3817,2016,,,53
3818,2017,,,53
3819,2018,,,55
3820,2019,,,60
3821,2020,,,66
3822,2021,,,67
3823,2009,,,100
3824,2010,,,99
3825,2011,,,90
3826,2012,,,89
3827,2013,,,94
3828,2014,,,98
3829,2015,,,94
3830,2016,,,95
3831,2017,,,93
3832,2018,,,93
3833,2019,,,91
3834,2020,,,93
3835,2021,,,90
3836,2009,,,75
3837,2010,,,78
3838,2011,,,75
3839,2012,,,84
3840,2013,,,86
3841,2014,,,85
3842,2015,,,91
3843,2016,,,90
3844,2017,,,86
3845,2018,,,87
3846,2019,,,90
3847,2020,,,91
3848,2021,,,92
3849,2009,,,64
3850,2010,,,67
3851,2011,,,70
3852,2012,,,65
3853,2013,,,63
3854,2014,,,62
3855,2015,,,65
3856,2016,,,70
3857,2017,,,65
3858,2018,,,63
3859,2019,,,67
3860,2020,,,66
3861,2021,,,64
3862,2009,,,72
3863,2010,,,73
3864,2011,,,82
3865,2012,,,81
3866,2013,,,78
3867,2014,,,80
3868,2015,,,81
3869,2016,,,79
3870,2017,,,84
3871,2018,,,79
3872,2019,,,80
3873,2020,,,88
3874,2021,,,84
3875,2009,,,109
3876,2010,,,109
3877,2011,,,111
3878,2012,,,114
3879,2013,,,123
3880,2014,,,122
3881,2015,,,126
3882,2016,,,139
3883,2017,,,141
3884,2018,,,138
3885,2019,,,133
3886,2020,,,130
3887,2021,,,128
3888,2009,,,48
3889,2010,,,48
3890,2011,,,45
3891,2012,,,52
3892,2013,,,59
3893,2014,,,61
3894,2015,,,63
3895,2016,,,62
3896,2017,,,65
3897,2018,,,67
3898,2019,,,62
3899,2020,,,68
3900,2021,,,71
3901,2009,,,61
3902,2010,,,111
3903,2011,,,106
3904,2012,,,115
3905,2013,,,111
3906,2014,,,111
3907,2015,,,115
3908,2016,,,117
3909,2017,,,116
3910,2018,,,123
3911,2019,,,123
3912,2020,,,125
3913,2021,,,125
3914,2009,,,42
3915,2010,,,41
3916,2011,,,38
3917,2012,,,38
3918,2013,,,42
3919,2014,,,40
3920,2015,,,42
3921,2016,,,39
3922,2017,,,40
3923,2018,,,35
3924,2019,,,42
3925,2020,,,39
3926,2021,,,39
3927,2009,,,90
3928,2010,,,90
3929,2011,,,89
3930,2012,,,84
3931,2013,,,78
3932,2014,,,82
3933,2015,,,84
3934,2016,,,87
3935,2017,,,96
3936,2018,,,95
3937,2019,,,92
3938,2020,,,94
3939,2021,,,100
3940,2009,,,23
3941,2010,,,25
3942,2011,,,22
3943,2012,,,25
3944,2013,,,31
3945,2014,,,28
3946,2015,,,26
3947,2016,,,28
3948,2017,,,29
3949,2018,,,35
3950,2019,,,35
3951,2020,,,35
3952,2021,,,36
3953,2009,,,41
3954,2010,,,37
3955,2011,,,42
3956,2012,,,46
3957,2013,,,50
3958,2014,,,47
3959,2015,,,52
3960,2016,,,54
3961,2017,,,57
3962,2018,,,61
3963,2019,,,63
3964,2020,,,64
3965,2021,,,68
3966,2009,,,54
3967,2010,,,53
3968,2011,,,64
3969,2012,,,62
3970,2013,,,64
3971,2014,,,63
3972,2015,,,62
3973,2016,,,65
3974,2017,,,63
3975,2018,,,63
3976,2019,,,70
3977,2020,,,73
3978,2021,,,78
3979,2009,,,42
3980,2010,,,43
3981,2011,,,42
3982,2012,,,46
3983,2013,,,46
3984,2014,,,49
3985,2015,,,52
3986,2016,,,56
3987,2017,,,57
3988,2018,,,66
3989,2019,,,69
3990,2020,,,74
3991,2021,,,81
3992,2009,,,46
3993,2010,,,50
3994,2011,,,54
3995,2012,,,59
3996,2013,,,60
3997,2014,,,63
3998,2015,,,60
3999,2016,,,62
4000,2017,,,65
4001,2018,,,62
4002,2019,,,60
4003,2020,,,63
4004,2021,,,69
4005,2009,,,55
4006,2010,,,52
4007,2011,,,54
4008,2012,,,56
4009,2013,,,58
4010,2014,,,57
4011,2015,,,61
4012,2016,,,63
4013,2017,,,65
4014,2018,,,72
4015,2019,,,74
4016,2020,,,77
4017,2021,,,76
4018,2009,,,60
4019,2010,,,63
4020,2011,,,66
4021,2012,,,68
4022,2013,,,71
4023,2014,,,79
4024,2015,,,77
4025,2016,,,76
4026,2017,,,76
4027,2018,,,74
4028,2019,,,74
4029,2020,,,66
4030,2021,,,74
4031,2009,,,39
4032,2010,,,41
4033,2011,,,43
4034,2012,,,39
4035,2013,,,44
4036,2014,,,43
4037,2015,,,50
4038,2016,,,51
4039,2017,,,47
4040,2018,,,48
4041,2019,,,53
4042,2020,,,53
4043,2021,,,58
4044,2009,,,41
4045,2010,,,48
4046,2011,,,51
4047,2012,,,55
4048,2013,,,55
4049,2014,,,51
4050,2015,,,56
4051,2016,,,55
4052,2017,,,52
4053,2018,,,56
4054,2019,,,61
4055,2020,,,64
4056,2021,,,67
4057,2009,,,114
4058,2010,,,112
4059,2011,,,107
4060,2012,,,108
4061,2013,,,111
4062,2014,,,111
4063,2015,,,108
4064,2016,,,109
4065,2017,,,107
4066,2018,,,105
4067,2019,,,103
4068,2020,,,99
4069,2021,,,98
4070,2009,,,40
4071,2010,,,39
4072,2011,,,44
4073,2012,,,49
4074,2013,,,56
4075,2014,,,61
4076,2015,,,62
4077,2016,,,66
4078,2017,,,70
4079,2018,,,72
4080,2019,,,78
4081,2020,,,78
4082,2021,,,80
4083,2009,,,52
4084,2010,,,53
4085,2011,,,54
4086,2012,,,53
4087,2013,,,56
4088,2014,,,53
4089,2015,,,54
4090,2016,,,57
4091,2017,,,60
4092,2018,,,57
4093,2019,,,57
4094,2020,,,55
4095,2021,,,57
4096,2009,,,95
4097,2010,,,96
4098,2011,,,91
4099,2012,,,87
4100,2013,,,90
4101,2014,,,90
4102,2015,,,88
4103,2016,,,89
4104,2017,,,90
4105,2018,,,86
4106,2019,,,92
4107,2020,,,90
4108,2021,,,101
4109,2009,,,45
4110,2010,,,48
4111,2011,,,51
4112,2012,,,55
4113,2013,,,58
4114,2014,,,60
4115,2015,,,62
4116,2016,,,65
4117,2017,,,60
4118,2018,,,60
4119,2019,,,64
4120,2020,,,69
4121,2021,,,73
4122,2009,,,54
4123,2010,,,55
4124,2011,,,55
4125,2012,,,55
4126,2013,,,53
4127,2014,,,49
4128,2015,,,55
4129,2016,,,56
4130,2017,,,52
4131,2018,,,53
4132,2019,,,52
4133,2020,,,49
4134,2021,,,46
4135,2009,,,59
4136,2010,,,62
4137,2011,,,66
4138,2012,,,63
4139,2013,,,64
4140,2014,,,59
4141,2015,,,55
4142,2016,,,61
4143,2017,,,57
4144,2018,,,61
4145,2019,,,59
4146,2020,,,59
4147,2021,,,57
4148,2009,,,69
4149,2010,,,71
4150,2011,,,71
4151,2012,,,72
4152,2013,,,77
4153,2014,,,72
4154,2015,,,70
4155,2016,,,66
4156,2017,,,63
4157,2018,,,61
4158,2019,,,62
4159,2020,,,57
4160,2021,,,59
4161,2009,,,35
4162,2010,,,39
4163,2011,,,48
4164,2012,,,47
4165,2013,,,47
4166,2014,,,48
4167,2015,,,50
4168,2016,,,57
4169,2017,,,52
4170,2018,,,51
4171,2019,,,61
4172,2020,,,64
4173,2021,,,67
4174,2009,,,18
4175,2010,,,18
4176,2011,,,20
4177,2012,,,20
4178,2013,,,18
4179,2014,,,23
4180,2015,,,24
4181,2016,,,26
4182,2017,,,29
4183,2018,,,31
4184,2019,,,32
4185,2020,,,28
4186,2021,,,31
4187,2009,,,68
4188,2010,,,61
4189,2011,,,56
4190,2012,,,55
4191,2013,,,54
4192,2014,,,52
4193,2015,,,51
4194,2016,,,52
4195,2017,,,54
4196,2018,,,55
4197,2019,,,56
4198,2020,,,52
4199,2021,,,61
4200,2009,,,48
4201,2010,,,48
4202,2011,,,54
4203,2012,,,56
4204,2013,,,56
4205,2014,,,53
4206,2015,,,56
4207,2016,,,63
4208,2017,,,62
4209,2018,,,65
4210,2019,,,67
4211,2020,,,68
4212,2021,,,68
4213,2009,,,54
4214,2010,,,55
4215,2011,,,54
4216,2012,,,51
4217,2013,,,53
4218,2014,,,52
4219,2015,,,50
4220,2016,,,57
4221,2017,,,59
4222,2018,,,56
4223,2019,,,66
4224,2020,,,69
4225,2021,,,74
4226,2009,,,56
4227,2010,,,63
4228,2011,,,68
4229,2012,,,72
4230,2013,,,72
4231,2014,,,74
4232,2015,,,75
4233,2016,,,72
4234,2017,,,77
4235,2018,,,80
4236,2019,,,82
4237,2020,,,84
4238,2021,,,86
4239,2009,,,81
4240,2010,,,87
4241,2011,,,89
4242,2012,,,93
4243,2013,,,91
4244,2014,,,89
4245,2015,,,86
4246,2016,,,87
4247,2017,,,85
4248,2018,,,89
4249,2019,,,91
4250,2020,,,87
4251,2021,,,83
4252,2009,,,25
4253,2010,,,23
4254,2011,,,20
4255,2012,,,22
4256,2013,,,25
4257,2014,,,27
4258,2015,,,33
4259,2016,,,44
4260,2017,,,49
4261,2018,,,54
4262,2019,,,59
4263,2020,,,63
4264,2021,,,71
4265,2009,,,125
4266,2010,,,125
4267,2011,,,140
4268,2012,,,137
4269,2013,,,133
4270,2014,,,142
4271,2015,,,142
4272,2016,,,139
4273,2017,,,146
4274,2018,,,151
4275,2019,,,152
4276,2020,,,144
4277,2021,,,145
4278,2009,,,106
4279,2010,,,112
4280,2011,,,116
4281,2012,,,117
4282,2013,,,115
