Year,Gender,GeoCode,Value
2903,2012,,,17
2904,2013,,,17
2905,2014,,,19
2906,2015,,,22
2907,2016,,,22
2908,2017,,,19
2909,2018,,,11
2910,2019,,,13
2911,2020,,,10
2912,2021,,,9
2913,2009,,,11
2914,2010,,,10
2915,2011,,,13
2916,2012,,,9
2917,2013,,,11
2918,2014,,,14
2919,2015,,,8
2920,2016,,,9
2921,2017,,,9
2922,2018,,,11
2923,2019,,,9
2924,2020,,,11
2925,2021,,,14
2926,2009,,,14
2927,2010,,,15
2928,2011,,,14
2929,2012,,,16
2930,2013,,,18
2931,2014,,,17
2932,2015,,,11
2933,2016,,,14
2934,2017,,,15
2935,2018,,,15
2936,2019,,,13
2937,2020,,,11
2938,2021,,,11
2939,2009,,,14
2940,2010,,,18
2941,2011,,,17
2942,2012,,,15
2943,2013,,,22
2944,2014,,,14
2945,2015,,,17
2946,2016,,,19
2947,2017,,,21
2948,2018,,,17
2949,2019,,,26
2950,2020,,,29
2951,2021,,,27
2952,2009,,,20
2953,2010,,,26
2954,2011,,,23
2955,2012,,,26
2956,2013,,,26
2957,2014,,,27
2958,2015,,,27
2959,2016,,,34
2960,2017,,,38
2961,2018,,,30
2962,2019,,,30
2963,2020,,,27
2964,2021,,,30
2965,2009,,,27
2966,2010,,,25
2967,2011,,,31
2968,2012,,,33
2969,2013,,,34
2970,2014,,,32
2971,2015,,,28
2972,2016,,,30
2973,2017,,,33
2974,2018,,,34
2975,2019,,,31
2976,2020,,,28
2977,2021,,,25
2978,2009,,,18
2979,2010,,,14
2980,2011,,,15
2981,2012,,,17
2982,2013,,,15
2983,2014,,,13
2984,2015,,,12
2985,2016,,,17
2986,2017,,,18
2987,2018,,,20
2988,2019,,,16
2989,2020,,,17
2990,2021,,,16
2991,2009,,,18
2992,2010,,,26
2993,2011,,,25
2994,2012,,,32
2995,2013,,,27
2996,2014,,,32
2997,2015,,,28
2998,2016,,,31
2999,2017,,,23
3000,2018,,,19
3001,2019,,,22
3002,2020,,,23
3003,2021,,,20
3004,2009,,,29
3005,2010,,,28
3006,2011,,,27
3007,2012,,,27
3008,2013,,,21
3009,2014,,,22
3010,2015,,,26
3011,2016,,,26
3012,2017,,,24
3013,2018,,,24
3014,2019,,,21
3015,2020,,,24
3016,2021,,,21
3017,2009,,,14
3018,2010,,,13
3019,2011,,,14
3020,2012,,,14
3021,2013,,,14
3022,2014,,,19
3023,2015,,,19
3024,2016,,,22
3025,2017,,,22
3026,2018,,,22
3027,2019,,,23
3028,2020,,,20
3029,2021,,,17
3030,2009,,,17
3031,2010,,,17
3032,2011,,,19
3033,2012,,,18
3034,2013,,,20
3035,2014,,,22
3036,2015,,,27
3037,2016,,,22
3038,2017,,,24
3039,2018,,,25
3040,2019,,,22
3041,2020,,,28
3042,2021,,,28
3043,2009,,,10
3044,2010,,,8
3045,2011,,,10
3046,2012,,,11
3047,2013,,,9
3048,2014,,,14
3049,2015,,,14
3050,2016,,,12
3051,2017,,,15
3052,2018,,,17
3053,2019,,,14
3054,2020,,,9
3055,2021,,,9
3056,2009,,,25
3057,2010,,,26
3058,2011,,,23
3059,2012,,,28
3060,2013,,,22
3061,2014,,,22
3062,2015,,,22
3063,2016,,,17
3064,2017,,,20
3065,2018,,,19
3066,2019,,,17
3067,2020,,,19
3068,2021,,,22
3069,2009,,,19
3070,2010,,,19
3071,2011,,,14
3072,2012,,,13
3073,2013,,,11
3074,2014,,,20
3075,2015,,,21
3076,2016,,,18
3077,2017,,,16
3078,2018,,,22
3079,2019,,,25
3080,2020,,,20
3081,2021,,,18
3082,2009,,,16
3083,2010,,,26
3084,2011,,,30
3085,2012,,,23
3086,2013,,,26
3087,2014,,,15
3088,2015,,,17
3089,2016,,,15
3090,2017,,,21
3091,2018,,,24
3092,2019,,,21
3093,2020,,,24
3094,2021,,,21
3095,2009,,,20
3096,2010,,,24
3097,2011,,,28
3098,2012,,,28
3099,2013,,,22
3100,2014,,,23
3101,2015,,,28
3102,2016,,,31
3103,2017,,,35
3104,2018,,,26
3105,2019,,,24
3106,2020,,,22
3107,2021,,,28
3108,2009,,,28
3109,2010,,,35
3110,2011,,,37
3111,2012,,,42
3112,2013,,,42
3113,2014,,,34
3114,2015,,,33
3115,2016,,,36
3116,2017,,,38
3117,2018,,,39
3118,2019,,,42
3119,2020,,,37
3120,2021,,,37
3121,2009,,,16
3122,2010,,,16
3123,2011,,,26
3124,2012,,,30
3125,2013,,,19
3126,2014,,,30
3127,2015,,,25
3128,2016,,,23
3129,2017,,,28
3130,2018,,,23
3131,2019,,,27
3132,2020,,,30
3133,2021,,,28
3134,2009,,,11
3135,2010,,,14
3136,2011,,,16
3137,2012,,,10
3138,2013,,,12
3139,2014,,,11
3140,2015,,,9
3141,2016,,,6
3142,2017,,,7
3143,2018,,,13
3144,2019,,,13
3145,2020,,,13
3146,2021,,,14
3147,2009,,,12
3148,2010,,,11
3149,2011,,,14
3150,2012,,,13
3151,2013,,,12
3152,2014,,,20
3153,2015,,,16
3154,2016,,,13
3155,2017,,,16
3156,2018,,,16
3157,2019,,,12
3158,2020,,,12
3159,2021,,,14
3160,2009,,,35
3161,2010,,,31
3162,2011,,,33
3163,2012,,,31
3164,2013,,,29
3165,2014,,,32
3166,2015,,,31
3167,2016,,,35
3168,2017,,,30
3169,2018,,,37
3170,2019,,,32
3171,2020,,,28
3172,2021,,,32
3173,2009,,,23
3174,2010,,,25
3175,2011,,,29
3176,2012,,,29
3177,2013,,,30
3178,2014,,,29
3179,2015,,,30
3180,2016,,,26
3181,2017,,,23
3182,2018,,,24
3183,2019,,,26
3184,2020,,,29
3185,2021,,,26
3186,2009,,,23
3187,2010,,,19
3188,2011,,,22
3189,2012,,,21
3190,2013,,,18
3191,2014,,,14
3192,2015,,,25
3193,2016,,,20
3194,2017,,,20
3195,2018,,,18
3196,2019,,,15
3197,2020,,,15
3198,2021,,,11
3199,2009,,,23
3200,2010,,,19
3201,2011,,,23
3202,2012,,,19
3203,2013,,,13
3204,2014,,,19
3205,2015,,,18
3206,2016,,,18
3207,2017,,,17
3208,2018,,,18
3209,2019,,,20
3210,2020,,,18
3211,2021,,,20
3212,2009,,,17
3213,2010,,,12
3214,2011,,,14
3215,2012,,,11
3216,2013,,,10
3217,2014,,,12
3218,2015,,,16
3219,2016,,,14
3220,2017,,,12
3221,2018,,,12
3222,2019,,,12
3223,2020,,,11
3224,2021,,,16
3225,2009,,,47
3226,2010,,,37
3227,2011,,,38
3228,2012,,,38
3229,2013,,,45
3230,2014,,,49
3231,2015,,,44
3232,2016,,,40
3233,2017,,,42
3234,2018,,,40
3235,2019,,,47
3236,2020,,,49
3237,2021,,,45
3238,2009,,,16
3239,2010,,,13
3240,2011,,,12
3241,2012,,,17
3242,2013,,,23
3243,2014,,,20
3244,2015,,,22
3245,2016,,,25
3246,2017,,,19
3247,2018,,,21
3248,2019,,,19
3249,2020,,,22
3250,2021,,,19
3251,2009,,,9
3252,2010,,,8
3253,2011,,,8
3254,2012,,,7
3255,2013,,,5
3256,2014,,,7
3257,2015,,,10
3258,2016,,,12
3259,2017,,,13
3260,2018,,,15
3261,2019,,,14
3262,2020,,,10
3263,2021,,,12
3264,2009,,,11
3265,2010,,,12
3266,2011,,,14
3267,2012,,,14
3268,2013,,,12
3269,2014,,,11
3270,2015,,,9
3271,2016,,,7
3272,2017,,,6
3273,2018,,,11
3274,2019,,,14
3275,2020,,,15
3276,2021,,,15
3277,2009,,,28
3278,2010,,,27
3279,2011,,,29
3280,2012,,,32
3281,2013,,,34
3282,2014,,,30
3283,2015,,,33
3284,2016,,,34
3285,2017,,,32
3286,2018,,,43
3287,2019,,,45
3288,2020,,,39
3289,2021,,,33
3290,2009,,,13
3291,2010,,,14
3292,2011,,,20
3293,2012,,,15
3294,2013,,,19
3295,2014,,,23
3296,2015,,,19
3297,2016,,,26
3298,2017,,,24
3299,2018,,,25
3300,2019,,,27
3301,2020,,,24
3302,2021,,,23
3303,2009,,,16
3304,2010,,,16
3305,2011,,,15
3306,2012,,,16
3307,2013,,,14
3308,2014,,,13
3309,2015,,,14
3310,2016,,,20
3311,2017,,,18
3312,2018,,,18
3313,2019,,,16
3314,2020,,,18
3315,2021,,,21
3316,2009,,,19
3317,2010,,,20
3318,2011,,,17
3319,2012,,,12
3320,2013,,,16
3321,2014,,,16
3322,2015,,,13
3323,2016,,,15
3324,2017,,,15
3325,2018,,,15
3326,2019,,,15
3327,2020,,,15
3328,2021,,,14
3329,2009,,,11
3330,2010,,,13
3331,2011,,,8
3332,2012,,,9
3333,2013,,,12
3334,2014,,,10
3335,2015,,,10
3336,2016,,,9
3337,2017,,,10
3338,2018,,,10
3339,2019,,,11
3340,2020,,,12
3341,2021,,,14
3342,2009,,,10
3343,2010,,,12
3344,2011,,,14
3345,2012,,,13
3346,2013,,,13
3347,2014,,,12
3348,2015,,,10
3349,2016,,,11
3350,2017,,,10
3351,2018,,,10
3352,2019,,,9
3353,2020,,,13
3354,2021,,,13
3355,2009,,,34
3356,2010,,,41
3357,2011,,,45
3358,2012,,,43
3359,2013,,,44
3360,2014,,,46
3361,2015,,,54
3362,2016,,,49
3363,2017,,,52
3364,2018,,,49
3365,2019,,,54
3366,2020,,,47
3367,2021,,,47
3368,2009,,,19
3369,2010,,,17
3370,2011,,,21
3371,2012,,,21
3372,2013,,,22
3373,2014,,,26
3374,2015,,,26
3375,2016,,,19
3376,2017,,,19
3377,2018,,,16
3378,2019,,,20
3379,2020,,,20
3380,2021,,,21
3381,2009,,,26
3382,2010,,,25
3383,2011,,,27
3384,2012,,,24
3385,2013,,,26
3386,2014,,,29
3387,2015,,,30
3388,2016,,,23
3389,2017,,,20
3390,2018,,,27
3391,2019,,,23
3392,2020,,,26
3393,2021,,,26
3394,2009,,,17
3395,2010,,,17
3396,2011,,,23
3397,2012,,,26
3398,2013,,,23
3399,2014,,,26
3400,2015,,,27
3401,2016,,,21
3402,2017,,,21
3403,2018,,,23
3404,2019,,,21
3405,2020,,,25
3406,2021,,,25
3407,2009,,,15
3408,2010,,,15
3409,2011,,,19
3410,2012,,,15
3411,2013,,,15
3412,2014,,,12
3413,2015,,,13
3414,2016,,,14
3415,2017,,,17
3416,2018,,,21
3417,2019,,,20
3418,2020,,,22
3419,2021,,,21
3420,2009,,,12
3421,2010,,,14
3422,2011,,,15
3423,2012,,,14
3424,2013,,,16
3425,2014,,,15
3426,2015,,,15
3427,2016,,,13
3428,2017,,,14
3429,2018,,,14
3430,2019,,,13
3431,2020,,,12
3432,2021,,,9
3433,2009,,,11
3434,2010,,,14
3435,2011,,,18
3436,2012,,,19
3437,2013,,,18
3438,2014,,,18
3439,2015,,,24
3440,2016,,,21
3441,2017,,,23
3442,2018,,,18
3443,2019,,,14
3444,2020,,,12
3445,2021,,,11
3446,2009,,,43
3447,2010,,,43
3448,2011,,,47
3449,2012,,,42
3450,2013,,,40
3451,2014,,,37
3452,2015,,,40
3453,2016,,,37
3454,2017,,,41
3455,2018,,,44
3456,2019,,,43
3457,2020,,,47
3458,2021,,,45
3459,2009,,,27
3460,2010,,,28
3461,2011,,,31
3462,2012,,,31
3463,2013,,,34
3464,2014,,,34
3465,2015,,,34
3466,2016,,,37
3467,2017,,,36
3468,2018,,,28
3469,2019,,,29
3470,2020,,,26
3471,2021,,,25
3472,2009,,,30
3473,2010,,,32
3474,2011,,,33
3475,2012,,,35
3476,2013,,,31
3477,2014,,,21
3478,2015,,,26
3479,2016,,,21
3480,2017,,,25
3481,2018,,,19
3482,2019,,,23
3483,2020,,,19
3484,2021,,,19
3485,2009,,,26
3486,2010,,,34
3487,2011,,,31
3488,2012,,,30
3489,2013,,,27
3490,2014,,,30
3491,2015,,,30
3492,2016,,,32
3493,2017,,,34
3494,2018,,,30
3495,2019,,,31
3496,2020,,,28
3497,2021,,,26
3498,2009,,,13
3499,2010,,,15
3500,2011,,,19
3501,2012,,,22
3502,2013,,,23
3503,2014,,,19
3504,2015,,,19
3505,2016,,,24
3506,2017,,,20
3507,2018,,,19
3508,2019,,,17
3509,2020,,,18
3510,2021,,,15
3511,2009,,,12
3512,2010,,,15
3513,2011,,,14
3514,2012,,,18
3515,2013,,,13
3516,2014,,,16
3517,2015,,,22
3518,2016,,,25
3519,2017,,,22
3520,2018,,,17
3521,2019,,,18
3522,2020,,,16
3523,2021,,,18
3524,2009,,,22
3525,2010,,,19
3526,2011,,,18
3527,2012,,,15
3528,2013,,,12
3529,2014,,,13
3530,2015,,,15
3531,2016,,,15
3532,2017,,,16
3533,2018,,,15
3534,2019,,,19
3535,2020,,,16
3536,2021,,,21
3537,2009,,,11
3538,2010,,,11
3539,2011,,,15
3540,2012,,,16
3541,2013,,,16
3542,2014,,,15
3543,2015,,,15
3544,2016,,,19
3545,2017,,,22
3546,2018,,,16
3547,2019,,,16
3548,2020,,,15
3549,2021,,,9
3550,2009,,,20
3551,2010,,,21
3552,2011,,,22
3553,2012,,,16
3554,2013,,,16
3555,2014,,,15
3556,2015,,,17
3557,2016,,,21
3558,2017,,,17
3559,2018,,,17
3560,2019,,,17
3561,2020,,,15
3562,2021,,,20
3563,2009,,,19
3564,2010,,,15
3565,2011,,,20
3566,2012,,,20
3567,2013,,,19
3568,2014,,,21
3569,2015,,,23
3570,2016,,,24
3571,2017,,,22
3572,2018,,,20
3573,2019,,,22
3574,2020,,,23
3575,2021,,,28
3576,2009,,,8
3577,2010,,,10
3578,2011,,,11
3579,2012,,,14
3580,2013,,,13
3581,2014,,,13
3582,2015,,,11
3583,2016,,,11
3584,2017,,,9
3585,2018,,,9
3586,2019,,,8
3587,2020,,,5
3588,2021,,,2
3589,2009,,,11
3590,2010,,,12
3591,2011,,,10
3592,2012,,,9
3593,2013,,,7
3594,2014,,,11
3595,2015,,,13
3596,2016,,,14
3597,2017,,,16
3598,2018,,,16
3599,2019,,,19
3600,2020,,,19
3601,2021,,,25
3602,2009,,,25
3603,2010,,,26
3604,2011,,,16
3605,2012,,,25
3606,2013,,,25
3607,2014,,,24
3608,2015,,,26
3609,2016,,,27
3610,2017,,,25
3611,2018,,,21
3612,2019,,,23
3613,2020,,,25
3614,2021,,,30
3615,2009,,,20
3616,2010,,,25
3617,2011,,,26
3618,2012,,,30
3619,2013,,,35
3620,2014,,,36
3621,2015,,,35
3622,2016,,,28
3623,2017,,,26
3624,2018,,,25
3625,2019,,,27
3626,2020,,,29
3627,2021,,,25
3628,2009,,,20
3629,2010,,,21
3630,2011,,,25
3631,2012,,,22
3632,2013,,,22
3633,2014,,,16
3634,2015,,,28
3635,2016,,,25
3636,2017,,,33
3637,2018,,,30
3638,2019,,,28
3639,2020,,,30
3640,2021,,,32
3641,2009,,,23
3642,2010,,,23
3643,2011,,,24
3644,2012,,,19
3645,2013,,,16
3646,2014,,,16
3647,2015,,,18
3648,2016,,,18
3649,2017,,,18
3650,2018,,,17
3651,2019,,,18
3652,2020,,,16
3653,2021,,,13
3654,2009,,,13
3655,2010,,,16
3656,2011,,,20
3657,2012,,,22
3658,2013,,,20
3659,2014,,,16
3660,2015,,,21
3661,2016,,,23
3662,2017,,,25
3663,2018,,,27
3664,2019,,,29
3665,2020,,,26
3666,2021,,,26
3667,2009,,,46
3668,2010,,,40
3669,2011,,,41
3670,2012,,,46
3671,2013,,,51
3672,2014,,,53
3673,2015,,,49
3674,2016,,,47
3675,2017,,,48
3676,2018,,,54
3677,2019,,,52
3678,2020,,,44
3679,2021,,,51
3680,2009,,,15
3681,2010,,,14
3682,2011,,,15
3683,2012,,,13
3684,2013,,,15
3685,2014,,,19
3686,2015,,,20
3687,2016,,,19
3688,2017,,,18
3689,2018,,,19
3690,2019,,,14
3691,2020,,,15
3692,2021,,,12
3693,2009,,,18
3694,2010,,,17
3695,2011,,,12
3696,2012,,,17
3697,2013,,,20
3698,2014,,,13
3699,2015,,,13
3700,2016,,,12
3701,2017,,,12
3702,2018,,,9
3703,2019,,,11
3704,2020,,,13
3705,2021,,,9
3706,2009,,,32
3707,2010,,,27
3708,2011,,,24
3709,2012,,,21
3710,2013,,,21
3711,2014,,,22
3712,2015,,,18
3713,2016,,,17
3714,2017,,,13
3715,2018,,,17
3716,2019,,,10
3717,2020,,,9
3718,2021,,,10
3719,2009,,,17
3720,2010,,,20
3721,2011,,,26
3722,2012,,,19
3723,2013,,,22
3724,2014,,,22
3725,2015,,,20
3726,2016,,,28
3727,2017,,,23
3728,2018,,,23
3729,2019,,,25
3730,2020,,,19
3731,2021,,,21
3732,2009,,,15
3733,2010,,,14
3734,2011,,,12
3735,2012,,,16
3736,2013,,,13
3737,2014,,,18
3738,2015,,,15
3739,2016,,,15
3740,2017,,,14
3741,2018,,,24
3742,2019,,,21
3743,2020,,,24
3744,2021,,,26
3745,2009,,,20
3746,2010,,,21
3747,2011,,,24
3748,2012,,,24
3749,2013,,,29
3750,2014,,,26
3751,2015,,,27
3752,2016,,,27
3753,2017,,,30
3754,2018,,,29
3755,2019,,,23
3756,2020,,,26
3757,2021,,,27
3758,2009,,,47
3759,2010,,,55
3760,2011,,,63
3761,2012,,,59
3762,2013,,,65
3763,2014,,,69
3764,2015,,,72
3765,2016,,,66
3766,2017,,,66
3767,2018,,,60
3768,2019,,,58
3769,2020,,,55
3770,2021,,,54
3771,2009,,,14
3772,2010,,,13
3773,2011,,,11
3774,2012,,,10
3775,2013,,,13
3776,2014,,,12
3777,2015,,,14
3778,2016,,,10
3779,2017,,,11
3780,2018,,,10
3781,2019,,,10
3782,2020,,,9
3783,2021,,,16
3784,2009,,,21
3785,2010,,,22
3786,2011,,,21
3787,2012,,,20
3788,2013,,,19
3789,2014,,,16
3790,2015,,,15
3791,2016,,,21
3792,2017,,,18
3793,2018,,,18
3794,2019,,,15
3795,2020,,,14
3796,2021,,,14
3797,2009,,,13
3798,2010,,,16
3799,2011,,,11
3800,2012,,,10
3801,2013,,,14
3802,2014,,,17
3803,2015,,,21
3804,2016,,,23
3805,2017,,,15
3806,2018,,,16
3807,2019,,,17
3808,2020,,,23
3809,2021,,,19
3810,2009,,,16
3811,2010,,,13
3812,2011,,,16
3813,2012,,,16
3814,2013,,,12
3815,2014,,,12
3816,2015,,,15
3817,2016,,,16
3818,2017,,,17
3819,2018,,,20
3820,2019,,,16
3821,2020,,,20
3822,2021,,,18
3823,2009,,,30
3824,2010,,,35
3825,2011,,,34
3826,2012,,,42
3827,2013,,,35
3828,2014,,,40
3829,2015,,,34
3830,2016,,,34
3831,2017,,,41
3832,2018,,,44
3833,2019,,,43
3834,2020,,,38
3835,2021,,,38
3836,2009,,,21
3837,2010,,,19
3838,2011,,,23
3839,2012,,,18
3840,2013,,,14
3841,2014,,,13
3842,2015,,,14
3843,2016,,,16
3844,2017,,,23
3845,2018,,,16
3846,2019,,,19
3847,2020,,,19
3848,2021,,,22
3849,2009,,,19
3850,2010,,,17
3851,2011,,,15
3852,2012,,,16
3853,2013,,,17
3854,2014,,,12
3855,2015,,,15
3856,2016,,,16
3857,2017,,,16
3858,2018,,,15
3859,2019,,,13
3860,2020,,,14
3861,2021,,,13
3862,2009,,,33
3863,2010,,,33
3864,2011,,,33
3865,2012,,,34
3866,2013,,,28
3867,2014,,,36
3868,2015,,,36
3869,2016,,,35
3870,2017,,,36
3871,2018,,,38
3872,2019,,,37
3873,2020,,,32
3874,2021,,,33
3875,2009,,,18
3876,2010,,,21
3877,2011,,,27
3878,2012,,,26
3879,2013,,,28
3880,2014,,,26
3881,2015,,,29
3882,2016,,,25
3883,2017,,,27
3884,2018,,,27
3885,2019,,,25
3886,2020,,,27
3887,2021,,,28
3888,2009,,,18
3889,2010,,,24
3890,2011,,,24
3891,2012,,,16
3892,2013,,,16
3893,2014,,,18
3894,2015,,,19
3895,2016,,,23
3896,2017,,,20
3897,2018,,,23
3898,2019,,,22
3899,2020,,,17
3900,2021,,,13
3901,2009,,,13
3902,2010,,,22
3903,2011,,,22
3904,2012,,,23
3905,2013,,,30
3906,2014,,,31
3907,2015,,,26
3908,2016,,,22
3909,2017,,,22
3910,2018,,,24
3911,2019,,,27
3912,2020,,,28
3913,2021,,,32
3914,2009,,,16
3915,2010,,,15
3916,2011,,,17
3917,2012,,,19
3918,2013,,,22
3919,2014,,,27
3920,2015,,,28
3921,2016,,,23
3922,2017,,,22
3923,2018,,,22
3924,2019,,,23
3925,2020,,,21
3926,2021,,,20
3927,2009,,,16
3928,2010,,,16
3929,2011,,,15
3930,2012,,,17
3931,2013,,,15
3932,2014,,,16
3933,2015,,,16
3934,2016,,,19
3935,2017,,,25
3936,2018,,,23
3937,2019,,,23
3938,2020,,,20
3939,2021,,,23
3940,2009,,,13
3941,2010,,,12
3942,2011,,,13
3943,2012,,,13
3944,2013,,,15
3945,2014,,,16
3946,2015,,,16
3947,2016,,,18
3948,2017,,,17
3949,2018,,,11
3950,2019,,,12
3951,2020,,,12
3952,2021,,,18
3953,2009,,,27
3954,2010,,,33
3955,2011,,,31
3956,2012,,,25
3957,2013,,,24
3958,2014,,,28
3959,2015,,,25
3960,2016,,,28
3961,2017,,,28
3962,2018,,,28
3963,2019,,,27
3964,2020,,,33
3965,2021,,,23
3966,2009,,,14
3967,2010,,,24
3968,2011,,,24
3969,2012,,,23
3970,2013,,,25
3971,2014,,,21
3972,2015,,,22
3973,2016,,,25
3974,2017,,,19
3975,2018,,,23
3976,2019,,,25
3977,2020,,,21
3978,2021,,,17
3979,2009,,,22
3980,2010,,,18
3981,2011,,,18
3982,2012,,,17
3983,2013,,,20
3984,2014,,,25
3985,2015,,,25
3986,2016,,,20
3987,2017,,,18
3988,2018,,,22
3989,2019,,,24
3990,2020,,,28
3991,2021,,,30
3992,2009,,,18
3993,2010,,,26
3994,2011,,,22
3995,2012,,,29
3996,2013,,,23
3997,2014,,,21
3998,2015,,,23
3999,2016,,,25
4000,2017,,,23
4001,2018,,,28
4002,2019,,,32
4003,2020,,,33
4004,2021,,,31
4005,2009,,,17
4006,2010,,,15
4007,2011,,,17
4008,2012,,,18
4009,2013,,,22
4010,2014,,,16
4011,2015,,,15
4012,2016,,,17
4013,2017,,,13
4014,2018,,,16
4015,2019,,,19
4016,2020,,,18
4017,2021,,,17
4018,2009,,,11
4019,2010,,,10
4020,2011,,,13
4021,2012,,,11
4022,2013,,,12
4023,2014,,,12
4024,2015,,,14
4025,2016,,,19
4026,2017,,,13
4027,2018,,,12
4028,2019,,,15
4029,2020,,,18
4030,2021,,,19
4031,2009,,,18
4032,2010,,,17
4033,2011,,,16
4034,2012,,,20
4035,2013,,,19
4036,2014,,,22
4037,2015,,,20
4038,2016,,,18
4039,2017,,,18
4040,2018,,,18
4041,2019,,,18
4042,2020,,,12
4043,2021,,,12
4044,2009,,,13
4045,2010,,,15
4046,2011,,,17
4047,2012,,,17
4048,2013,,,15
4049,2014,,,17
4050,2015,,,17
4051,2016,,,18
4052,2017,,,21
4053,2018,,,17
4054,2019,,,14
4055,2020,,,17
4056,2021,,,17
4057,2009,,,30
4058,2010,,,36
4059,2011,,,33
4060,2012,,,30
4061,2013,,,25
4062,2014,,,26
4063,2015,,,29
4064,2016,,,28
4065,2017,,,29
4066,2018,,,26
4067,2019,,,22
4068,2020,,,26
4069,2021,,,20
4070,2009,,,23
4071,2010,,,26
4072,2011,,,23
4073,2012,,,23
4074,2013,,,15
4075,2014,,,21
4076,2015,,,20
4077,2016,,,19
4078,2017,,,18
4079,2018,,,17
4080,2019,,,13
4081,2020,,,16
4082,2021,,,14
4083,2009,,,14
4084,2010,,,15
4085,2011,,,18
4086,2012,,,14
4087,2013,,,20
4088,2014,,,17
4089,2015,,,15
4090,2016,,,9
4091,2017,,,12
4092,2018,,,12
4093,2019,,,12
4094,2020,,,15
4095,2021,,,15
4096,2009,,,25
4097,2010,,,29
4098,2011,,,28
4099,2012,,,26
4100,2013,,,25
4101,2014,,,25
4102,2015,,,21
4103,2016,,,23
4104,2017,,,25
4105,2018,,,33
4106,2019,,,28
4107,2020,,,24
4108,2021,,,23
4109,2009,,,26
4110,2010,,,34
4111,2011,,,39
4112,2012,,,35
4113,2013,,,39
4114,2014,,,45
4115,2015,,,46
4116,2016,,,41
4117,2017,,,36
4118,2018,,,36
4119,2019,,,36
4120,2020,,,41
4121,2021,,,43
4122,2009,,,16
4123,2010,,,16
4124,2011,,,19
4125,2012,,,19
4126,2013,,,22
4127,2014,,,19
4128,2015,,,19
4129,2016,,,19
4130,2017,,,19
4131,2018,,,19
4132,2019,,,21
4133,2020,,,15
4134,2021,,,18
4135,2009,,,17
4136,2010,,,16
4137,2011,,,14
4138,2012,,,13
4139,2013,,,14
4140,2014,,,13
4141,2015,,,12
4142,2016,,,20
4143,2017,,,13
4144,2018,,,15
4145,2019,,,17
4146,2020,,,12
4147,2021,,,12
4148,2009,,,16
4149,2010,,,13
4150,2011,,,14
4151,2012,,,13
4152,2013,,,17
4153,2014,,,17
4154,2015,,,11
4155,2016,,,15
4156,2017,,,17
4157,2018,,,14
4158,2019,,,14
4159,2020,,,15
4160,2021,,,13
4161,2009,,,12
4162,2010,,,13
4163,2011,,,12
4164,2012,,,17
4165,2013,,,12
4166,2014,,,15
4167,2015,,,17
4168,2016,,,15
4169,2017,,,11
4170,2018,,,10
4171,2019,,,11
4172,2020,,,10
4173,2021,,,9
4174,2009,,,6
4175,2010,,,7
4176,2011,,,5
4177,2012,,,6
4178,2013,,,6
4179,2014,,,6
4180,2015,,,6
4181,2016,,,8
4182,2017,,,7
4183,2018,,,5
4184,2019,,,7
4185,2020,,,5
4186,2021,,,5
4187,2009,,,10
4188,2010,,,11
4189,2011,,,10
4190,2012,,,7
4191,2013,,,11
4192,2014,,,10
4193,2015,,,8
4194,2016,,,11
4195,2017,,,10
4196,2018,,,9
4197,2019,,,14
4198,2020,,,12
4199,2021,,,15
4200,2009,,,27
4201,2010,,,37
4202,2011,,,40
4203,2012,,,37
4204,2013,,,48
4205,2014,,,59
4206,2015,,,58
4207,2016,,,55
4208,2017,,,68
4209,2018,,,65
4210,2019,,,62
4211,2020,,,65
4212,2021,,,66
4213,2009,,,26
4214,2010,,,29
4215,2011,,,31
4216,2012,,,24
4217,2013,,,24
4218,2014,,,28
4219,2015,,,30
4220,2016,,,33
4221,2017,,,33
4222,2018,,,28
4223,2019,,,29
4224,2020,,,33
4225,2021,,,33
4226,2009,,,13
4227,2010,,,10
4228,2011,,,12
4229,2012,,,11
4230,2013,,,14
4231,2014,,,14
4232,2015,,,10
4233,2016,,,16
4234,2017,,,13
4235,2018,,,12
4236,2019,,,10
4237,2020,,,11
4238,2021,,,12
4239,2009,,,33
4240,2010,,,30
4241,2011,,,35
4242,2012,,,36
4243,2013,,,34
4244,2014,,,28
4245,2015,,,30
4246,2016,,,34
4247,2017,,,30
4248,2018,,,34
4249,2019,,,32
4250,2020,,,34
4251,2021,,,36
4252,2009,,,18
4253,2010,,,21
4254,2011,,,21
4255,2012,,,25
4256,2013,,,20
4257,2014,,,20
4258,2015,,,23
4259,2016,,,25
4260,2017,,,24
4261,2018,,,19
4262,2019,,,21
4263,2020,,,23
4264,2021,,,21
4265,2009,,,26
4266,2010,,,30
4267,2011,,,29
4268,2012,,,30
4269,2013,,,34
4270,2014,,,35
4271,2015,,,28
4272,2016,,,26
4273,2017,,,22
4274,2018,,,26
4275,2019,,,28
4276,2020,,,32
4277,2021,,,34
4278,2009,,,17
4279,2010,,,19
4280,2011,,,21
4281,2012,,,22
4282,2013,,,20
4283,2014,,,27
4284,2015,,,22
4285,2016,,,21
4286,2017,,,18
4287,2018,,,21
4288,2019,,,19
4289,2020,,,22
4290,2021,,,18
4291,2009,,,19
4292,2010,,,24
4293,2011,,,23
4294,2012,,,29
4295,2013,,,27
4296,2014,,,34
4297,2015,,,32
4298,2016,,,35
4299,2017,,,29
4300,2018,,,35
